x2_1,y2_1,x2_2,y2_2,x2_3,y2_3,x2_4,y2_4,x2_5,y2_5,img_paths
90,165,175,106,135,19,55,35,6,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_975.png
94,126,133,104,108,50,71,64,46,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_976.png
82,146,161,105,131,42,35,18,37,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_977.png
89,143,129,97,125,44,64,49,51,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_978.png
93,156,121,95,121,60,63,60,58,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_979.png
91,138,158,116,113,41,69,52,10,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_980.png
83,132,164,101,117,50,40,39,42,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_981.png
82,140,160,109,124,44,35,24,41,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_982.png
85,121,141,107,108,57,69,59,36,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_983.png
93,134,135,105,131,31,64,55,22,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_984.png
91,167,155,108,144,17,39,21,17,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_985.png
94,127,143,109,114,49,68,58,19,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_986.png
79,147,146,102,131,44,54,47,38,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_987.png
78,142,141,93,123,54,41,25,49,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_988.png
93,136,130,103,112,34,73,68,47,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_989.png
73,131,131,85,119,60,47,42,52,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_990.png
85,114,131,100,104,64,72,61,51,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_991.png
84,130,162,110,114,58,57,46,28,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_992.png
87,132,120,104,111,69,67,60,59,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_993.png
86,153,161,102,122,55,48,25,22,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_994.png
88,132,126,103,93,63,74,74,49,90,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_995.png
101,148,129,100,138,44,56,51,43,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_996.png
86,143,175,104,117,36,64,45,7,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_997.png
93,178,169,104,144,34,44,36,14,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_998.png
87,167,151,97,127,53,38,29,23,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_999.png
86,161,141,100,123,48,47,48,36,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1000.png
86,111,124,95,114,72,74,64,65,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1001.png
91,128,127,111,104,52,68,65,12,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1002.png
91,141,141,101,115,61,51,44,39,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1003.png
93,144,140,106,125,21,62,56,29,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1004.png
85,138,159,102,124,55,59,48,26,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1005.png
98,155,156,105,133,17,59,55,23,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1006.png
92,131,134,110,119,47,64,60,29,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1007.png
87,168,147,105,142,27,56,52,32,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1008.png
93,148,132,110,140,29,57,46,29,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1009.png
82,140,169,112,123,39,48,27,30,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1010.png
96,133,121,107,102,36,73,70,55,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1011.png
90,152,145,108,125,48,51,51,34,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1012.png
81,161,149,97,131,50,45,39,30,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1013.png
86,124,163,112,111,67,73,54,48,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1014.png
98,139,131,106,143,22,59,52,30,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1015.png
93,143,127,95,125,55,68,62,57,88,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1016.png
92,168,160,108,132,25,32,19,11,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1017.png
82,137,119,92,105,76,77,45,48,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1018.png
90,142,138,88,113,60,83,40,37,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1019.png
84,137,139,103,118,47,51,42,49,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1020.png
92,166,148,95,122,50,38,25,32,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1021.png
88,117,152,113,114,68,47,38,58,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1022.png
76,148,145,96,125,60,32,25,38,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1023.png
93,130,154,113,116,60,56,41,38,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1024.png
84,175,156,103,123,48,25,16,31,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1025.png
93,124,123,109,103,51,72,63,29,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1026.png
88,172,146,103,125,45,40,26,38,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1027.png
90,166,115,95,117,68,66,62,61,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1028.png
84,147,147,91,124,54,49,44,28,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1029.png
80,137,140,110,128,51,43,40,52,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1030.png
90,156,125,98,122,57,62,55,54,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1031.png
84,130,136,104,117,48,69,59,43,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1032.png
100,141,130,104,142,15,65,56,36,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1033.png
84,158,151,102,138,26,41,28,36,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1034.png
90,143,134,100,120,45,65,59,48,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1035.png
92,170,157,106,147,9,57,48,23,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1043.png
72,137,139,97,130,44,48,49,48,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1044.png
83,122,137,92,110,63,44,35,55,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1045.png
97,133,127,104,106,36,66,68,40,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1046.png
86,154,158,109,136,25,50,43,16,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1047.png
86,140,158,104,129,36,55,36,37,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1048.png
88,143,142,100,124,40,48,41,49,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1049.png
87,136,163,100,122,59,51,30,40,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1050.png
93,137,156,115,115,55,56,42,48,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1051.png
90,144,164,105,121,35,58,53,18,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1052.png
90,153,132,94,116,63,44,46,50,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1053.png
99,125,126,99,116,29,64,60,32,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1054.png
86,151,158,107,119,49,45,30,32,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1055.png
92,148,140,104,131,38,50,45,47,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1056.png
96,131,160,97,112,60,69,48,37,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1057.png
93,169,135,97,124,54,47,44,46,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1058.png
94,178,157,104,147,37,49,46,27,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1059.png
88,150,161,105,131,40,35,17,41,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1060.png
87,154,157,106,128,45,49,37,27,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1061.png
87,141,171,96,115,36,58,44,27,118,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1062.png
90,135,130,102,124,48,64,61,50,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1063.png
86,156,147,104,127,56,43,44,34,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1064.png
87,163,147,106,136,38,54,46,32,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1065.png
88,139,159,104,125,43,57,29,40,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1066.png
82,138,153,101,119,57,44,26,44,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1067.png
96,130,130,104,96,50,69,62,35,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1068.png
82,140,132,92,119,68,42,32,54,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1069.png
98,149,134,105,146,12,61,54,38,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1070.png
90,159,132,97,128,38,48,52,48,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1071.png
93,151,148,106,123,23,63,54,25,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1072.png
88,143,140,111,126,36,59,46,37,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1073.png
85,148,176,103,126,26,42,27,32,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1074.png
86,145,156,100,119,55,36,16,45,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1075.png
89,148,162,113,138,31,52,35,28,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1076.png
98,142,137,97,141,19,57,48,29,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1077.png
90,150,164,105,124,47,53,42,17,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1078.png
89,128,145,109,116,53,64,54,36,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1079.png
86,140,135,103,120,49,62,59,44,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1080.png
91,145,147,106,120,44,47,35,28,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1081.png
94,165,144,106,138,17,53,52,25,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1082.png
100,150,137,101,145,40,54,45,33,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1083.png
91,158,153,105,122,52,44,32,25,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1084.png
72,150,144,93,118,53,36,20,42,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1085.png
87,159,157,107,129,44,47,37,23,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1086.png
85,156,121,95,120,64,64,56,58,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1087.png
92,123,116,100,107,64,73,60,61,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1088.png
90,148,121,91,120,60,64,53,58,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1089.png
88,137,141,98,114,63,45,28,48,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1090.png
97,131,136,119,108,53,61,48,43,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1091.png
86,134,157,114,120,49,52,37,41,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1092.png
95,163,140,96,130,52,52,50,39,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1093.png
93,138,135,105,128,26,64,52,20,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1094.png
90,131,133,110,110,46,74,60,39,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1095.png
83,154,138,104,136,48,65,51,41,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1096.png
88,166,140,100,132,17,59,57,41,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1097.png
92,171,170,105,141,30,47,39,11,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1098.png
96,156,147,98,143,6,57,54,32,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1099.png
90,144,139,96,122,47,60,60,42,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1100.png
83,117,116,94,106,70,60,61,70,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1101.png
82,131,117,97,108,71,62,56,66,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1102.png
87,146,158,107,132,32,49,41,32,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1103.png
96,149,132,96,117,60,52,56,45,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1104.png
93,149,168,105,131,38,55,45,15,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1105.png
100,158,150,106,139,29,39,19,20,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1106.png
96,154,147,96,127,54,52,44,30,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1107.png
94,130,131,103,117,37,73,60,31,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1108.png
99,143,125,102,135,29,63,58,47,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1109.png
84,158,153,108,139,29,62,49,26,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1110.png
80,157,162,104,127,38,45,24,25,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1111.png
89,155,154,101,133,32,59,53,30,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1112.png
88,125,136,99,111,64,63,61,47,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1113.png
90,155,130,98,122,53,53,43,52,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1114.png
92,149,123,97,125,55,67,61,55,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1115.png
88,126,136,102,112,65,50,44,58,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1116.png
88,133,148,103,112,64,59,44,41,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1117.png
87,163,129,101,119,60,52,52,52,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1118.png
85,129,137,92,123,62,65,52,49,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1119.png
87,142,134,90,115,63,50,31,41,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1120.png
83,143,167,104,129,38,44,23,34,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1121.png
93,159,140,98,125,55,53,41,38,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1122.png
87,146,132,92,118,66,48,45,42,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1123.png
87,144,171,106,116,32,60,39,19,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1124.png
79,138,151,96,125,63,41,16,48,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1125.png
89,121,120,101,116,54,67,62,46,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1126.png
85,129,158,107,107,48,63,43,38,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1127.png
92,152,125,97,126,52,66,51,52,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1128.png
92,134,149,115,116,47,61,46,15,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1129.png
88,127,131,110,114,48,66,58,20,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1130.png
95,124,127,96,106,44,63,57,42,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1131.png
87,150,154,106,118,56,48,22,30,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1132.png
88,132,158,106,120,47,64,48,33,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1133.png
80,138,155,88,118,52,56,17,45,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1134.png
86,137,137,98,128,46,64,47,51,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1135.png
97,153,136,110,149,16,65,46,28,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1136.png
90,120,149,101,102,63,76,57,54,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1137.png
89,153,126,96,125,51,65,60,52,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1138.png
94,142,129,104,133,25,62,61,39,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1139.png
85,135,140,100,122,49,70,60,40,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1140.png
90,125,123,100,107,59,68,55,58,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1141.png
89,121,130,107,105,53,70,59,18,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1142.png
78,137,135,98,114,57,42,48,52,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1143.png
93,162,136,96,127,56,56,47,43,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1144.png
91,167,165,110,122,42,32,16,31,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1145.png
92,163,163,104,124,51,39,17,27,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1146.png
86,151,137,103,129,46,46,37,50,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1147.png
93,144,146,109,116,31,61,51,29,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1148.png
96,147,130,107,126,29,57,56,36,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1149.png
89,128,148,114,111,52,69,56,25,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1150.png
89,141,152,101,125,41,63,57,29,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1151.png
88,141,148,112,129,36,58,45,36,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1152.png
89,158,131,100,120,61,52,54,48,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1153.png
84,129,143,93,112,60,56,28,53,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1154.png
80,131,117,97,112,72,61,58,68,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1160.png
95,143,134,109,114,22,59,48,18,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1161.png
84,142,148,93,119,41,66,54,31,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1162.png
92,148,142,101,120,56,55,45,37,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1163.png
92,134,132,108,112,34,61,53,27,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1164.png
90,122,129,104,109,53,74,64,35,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1165.png
85,135,135,101,123,54,68,64,47,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1166.png
84,129,152,109,120,47,61,43,42,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1167.png
83,160,151,108,141,23,48,38,33,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1168.png
100,135,120,101,126,50,64,55,52,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1169.png
82,146,148,90,119,56,43,17,33,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1170.png
91,143,130,106,145,22,67,54,30,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1171.png
92,150,134,108,144,20,55,52,28,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1172.png
90,132,133,103,116,43,73,64,45,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1173.png
94,167,159,101,133,41,46,36,20,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1174.png
90,158,159,103,125,51,42,28,17,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1175.png
87,139,158,99,116,56,63,32,33,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1176.png
105,130,128,112,110,30,66,56,31,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1177.png
88,134,116,104,113,47,71,68,58,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1178.png
91,135,152,113,114,44,65,53,23,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1179.png
75,135,150,87,121,60,67,27,44,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1180.png
90,138,155,105,124,41,65,54,28,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1181.png
97,145,134,107,133,21,63,56,34,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1182.png
78,140,160,98,122,53,24,4,43,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1183.png
79,147,143,93,123,57,38,37,44,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1184.png
97,157,144,107,141,12,61,51,26,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1185.png
85,148,173,96,128,31,60,45,11,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1186.png
88,160,133,97,123,58,54,48,45,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1187.png
97,159,146,104,123,48,41,36,35,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1188.png
89,150,148,105,124,50,49,31,41,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1189.png
88,160,153,102,118,51,38,25,36,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1190.png
80,138,138,93,113,59,46,38,51,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1191.png
98,148,142,110,120,44,43,42,32,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1192.png
86,152,135,92,115,59,46,37,43,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1193.png
92,158,163,106,132,28,57,49,18,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1194.png
92,135,133,105,126,43,59,42,31,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1195.png
88,177,170,107,130,42,31,9,14,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1196.png
93,148,129,99,125,35,62,62,45,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1197.png
91,154,118,100,121,55,63,66,58,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1200.png
88,143,166,102,125,35,41,38,36,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1201.png
92,171,129,98,125,58,54,48,51,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1202.png
92,115,126,99,105,65,66,68,54,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1203.png
105,140,140,104,152,14,64,50,34,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1204.png
90,125,130,111,112,51,71,60,23,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1205.png
96,152,139,103,138,25,47,33,25,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1206.png
92,165,158,92,129,49,45,21,18,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1207.png
102,149,143,100,134,32,59,53,40,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1208.png
84,144,152,90,119,54,55,30,40,122,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1209.png
87,162,154,93,124,49,41,20,40,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1210.png
88,144,148,87,118,53,49,51,26,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1211.png
95,144,131,105,116,44,56,40,43,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1212.png
95,123,130,110,104,58,76,57,56,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1213.png
104,143,139,104,138,32,57,42,30,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1214.png
101,131,123,103,132,34,72,55,46,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1215.png
